YEAR_END,TEAM,GP,W,L,MIN,PTS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,Restricted_Area_FGM,Restricted_Area_FGA,Paint_FGM,Paint_FGA,Midrange_FGM,Midrange_FGA,Left_corner_FGM,Left_corner_FGA,Right_corner_FGM,Right_corner_FGA,Corner_FGM,Corner_FGA,Above_break_FGM,Above_break_FGA
2022,Atlanta Hawks,78,41,37,3749,8878,3228,6880,997,2673,1425,1755,780,2651,3431,1914,931,558,339,353,1457,1601,111,1244,1940,546,1255,442,1015,132,290,127,334,259,624,736,2032
2022,Boston Celtics,79,49,30,3837,8787,3201,6893,1029,2909,1356,1659,833,2803,3636,1943,1074,567,466,361,1468,1535,551,1320,1899,513,1230,340,860,127,371,153,338,280,709,748,2185
2022,Brooklyn Nets,78,40,38,3759,8778,3267,6899,891,2470,1353,1690,798,2646,3444,1961,1090,559,419,385,1585,1534,20,1227,1953,562,1233,587,1246,121,313,118,289,239,602,652,1858
2022,Charlotte Hornets,78,40,38,3784,8957,3315,7145,1082,2985,1245,1684,852,2630,3482,2171,1029,677,376,368,1553,1540,6,1543,2407,438,1140,254,619,180,486,145,395,325,881,755,2079
2022,Chicago Bulls,78,45,33,3754,8711,3257,6784,833,2263,1364,1677,669,2641,3310,1870,986,554,326,383,1463,1408,24,1284,1963,499,1093,643,1472,133,335,132,304,265,639,565,1599
2022,Cleveland Cavaliers,79,43,36,3802,8484,3122,6678,910,2585,1330,1747,808,2689,3497,1981,1148,565,330,362,1376,1585,172,1419,2137,483,1199,312,761,118,334,99,297,217,631,690,1941
2022,Dallas Mavericks,79,49,30,3807,8469,3089,6738,1018,2949,1273,1651,732,2661,3393,1831,984,530,316,290,1553,1584,193,1136,1638,552,1233,385,926,161,418,146,379,307,797,709,2131
2022,Denver Nuggets,79,47,32,3812,8883,3282,6801,1005,2834,1314,1652,723,2755,3478,2197,1145,571,294,380,1564,1573,200,1401,2027,536,1133,340,807,175,422,123,354,298,776,707,2036
2022,Detroit Pistons,79,23,56,3812,8276,3021,7012,893,2726,1341,1719,865,2533,3398,1845,1118,613,379,419,1740,1558,-573,1341,2211,464,1198,323,876,160,442,120,330,280,772,613,1936
2022,Golden State Warriors,79,50,29,3802,8746,3190,6828,1133,3134,1233,1609,771,2822,3593,2128,1177,696,364,310,1660,1420,411,1279,1820,480,1100,303,785,141,398,100,313,241,711,886,2388
2022,Houston Rockets,79,20,59,3807,8663,3105,6814,1067,3052,1386,1941,755,2568,3323,1866,1313,582,369,457,1634,1752,-664,1562,2449,361,954,115,362,115,327,81,233,196,560,871,2472
2022,Indiana Pacers,79,25,54,3832,8772,3265,7061,956,2790,1286,1678,891,2596,3487,1992,1143,550,440,389,1612,1521,-255,1465,2265,496,1129,349,877,158,394,114,321,272,715,683,2050
2022,LA Clippers,79,39,40,3812,8522,3156,6912,996,2690,1214,1533,716,2731,3447,1886,1083,590,386,333,1478,1457,-71,1141,1756,578,1304,441,1163,124,299,128,317,252,616,744,2058
2022,Los Angeles Lakers,78,31,47,3799,8704,3254,6934,939,2691,1257,1730,747,2678,3425,1883,1133,599,408,319,1586,1539,-247,1594,2389,323,855,399,1004,128,334,128,328,256,662,682,2019
2022,Memphis Grizzlies,78,55,23,3759,9005,3398,7357,888,2538,1321,1800,1107,2747,3854,2007,1027,762,508,481,1530,1540,487,1473,2291,785,1875,251,659,136,360,90,259,226,619,663,1901
2022,Miami Heat,79,51,28,3827,8654,3118,6704,1061,2818,1357,1680,785,2679,3464,2021,1152,582,259,324,1630,1629,346,1185,1806,516,1166,358,917,194,477,175,409,369,886,690,1907
2022,Milwaukee Bucks,78,48,30,3759,8970,3245,6958,1104,3011,1376,1780,800,2843,3643,1845,1055,588,310,341,1422,1528,236,1263,1869,465,1105,414,977,158,379,135,366,293,745,810,2253
2022,Minnesota Timberwolves,79,45,34,3812,9146,3283,7180,1166,3261,1414,1816,893,2611,3504,2024,1141,700,446,385,1718,1646,232,1417,2190,464,1113,241,635,177,433,124,333,301,766,860,2459
2022,New Orleans Pelicans,78,34,44,3759,8491,3122,6841,828,2497,1419,1799,917,2626,3543,1943,1100,632,322,373,1539,1595,-80,1337,2100,539,1235,422,1018,136,340,95,286,231,626,591,1844
2022,New York Knicks,79,35,44,3812,8414,2975,6811,1038,2909,1426,1912,911,2739,3650,1712,1049,547,384,366,1617,1609,-31,1225,1978,417,1091,300,840,142,364,106,289,248,653,785,2243
2022,Oklahoma City Thunder,78,23,55,3769,8118,2988,6953,951,2937,1191,1565,809,2769,3578,1742,1094,590,362,462,1423,1403,-563,1126,1870,693,1589,219,560,119,364,95,261,214,625,736,2300
2022,Orlando Magic,79,20,59,3812,8201,3009,6962,945,2880,1238,1572,724,2773,3497,1856,1154,536,352,411,1555,1460,-648,1270,2006,530,1314,266,771,149,368,87,255,236,623,707,2234
2022,Philadelphia 76ers,78,48,30,3769,8519,3050,6592,891,2473,1528,1862,665,2648,3313,1823,968,591,420,355,1511,1521,185,1209,1845,527,1263,427,1029,111,285,128,345,239,630,648,1814
2022,Phoenix Suns,78,62,16,3754,8966,3401,6984,900,2463,1264,1584,743,2768,3511,2123,1010,665,343,304,1535,1486,609,1080,1573,857,1687,567,1265,113,306,151,379,264,685,633,1763
2022,Portland Trail Blazers,78,27,51,3754,8365,3028,6826,1005,2888,1304,1718,831,2556,3387,1787,1115,617,346,385,1632,1530,-610,1265,2105,449,1071,313,768,118,325,118,307,236,632,765,2239
2022,Sacramento Kings,79,29,50,3817,8722,3204,6985,905,2638,1409,1832,772,2633,3405,1865,1113,563,357,383,1498,1598,-422,1334,2040,608,1463,358,847,122,334,114,274,236,608,667,2014
2022,San Antonio Spurs,78,33,45,3769,8828,3384,7254,882,2510,1178,1565,877,2670,3547,2182,1000,595,389,395,1406,1467,13,1332,2084,754,1650,420,1018,112,321,113,286,225,607,652,1882
2022,Toronto Raptors,78,45,33,3779,8522,3163,7109,936,2669,1260,1666,1041,2492,3533,1720,978,701,362,401,1541,1487,182,1205,1915,618,1477,409,1061,134,337,136,338,270,675,659,1966
2022,Utah Jazz,78,46,32,3749,8842,3166,6717,1145,3160,1365,1770,825,2755,3580,1741,1090,557,374,333,1479,1561,428,1220,1773,638,1379,167,411,132,361,174,445,306,806,834,2334
2022,Washington Wizards,78,34,44,3774,8472,3152,6706,820,2396,1348,1710,703,2656,3359,1942,1020,497,390,328,1468,1566,-242,1335,1913,572,1408,426,991,137,334,108,285,245,619,574,1766
2021,Atlanta Hawks,72,41,31,3481,8186,2937,6281,895,2402,1417,1745,760,2525,3285,1737,953,503,342,363,1392,1422,167,1164,1850,557,1286,321,745,102,234,108,299,210,533,685,1859
2021,Boston Celtics,72,36,36,3476,8109,2985,6401,979,2618,1160,1496,765,2421,3186,1689,1012,556,383,334,1471,1389,105,1157,1739,508,1202,341,841,119,293,89,238,208,531,771,2072
2021,Brooklyn Nets,72,48,24,3481,8537,3106,6289,1020,2600,1305,1623,640,2559,3199,1929,975,484,379,330,1371,1361,324,1274,1934,497,1075,315,681,106,250,135,339,241,589,779,2001
2021,Charlotte Hornets,72,33,39,3471,7881,2875,6324,985,2666,1146,1505,762,2389,3151,1933,1069,565,344,347,1298,1340,-139,1252,2078,402,961,236,619,134,339,123,283,257,622,728,2033
2021,Chicago Bulls,72,31,41,3476,7969,3035,6380,904,2446,995,1258,693,2544,3237,1927,1089,482,304,364,1362,1277,-64,1296,2003,482,1089,353,844,151,344,99,248,250,592,653,1840
2021,Cleveland Cavaliers,72,22,50,3486,7476,2778,6175,720,2141,1200,1614,751,2327,3078,1716,1114,559,325,425,1308,1451,-608,1304,2153,532,1282,223,599,95,266,86,226,181,492,538,1645
2021,Dallas Mavericks,72,42,30,3461,8096,2958,6287,994,2744,1186,1524,657,2463,3120,1647,869,450,311,264,1396,1446,163,1121,1649,469,1043,374,851,112,299,109,293,221,592,772,2138
2021,Denver Nuggets,72,47,25,3496,8284,3114,6422,927,2462,1129,1406,758,2442,3200,1933,972,582,323,325,1374,1379,355,1226,1817,562,1219,399,924,132,294,109,269,241,563,686,1883
2021,Detroit Pistons,72,20,52,3486,7676,2783,6162,832,2370,1278,1683,694,2381,3075,1743,1075,531,371,419,1477,1469,-322,1282,2026,425,1123,245,646,115,322,83,251,198,573,633,1789
2021,Golden State Warriors,72,39,33,3461,8187,2973,6347,1048,2789,1193,1520,574,2524,3098,1991,1080,587,342,312,1526,1406,76,1222,1824,413,979,293,763,127,324,123,296,250,620,794,2145
2021,Houston Rockets,72,17,55,3461,7833,2826,6372,992,2923,1189,1606,671,2396,3067,1699,1060,546,361,378,1407,1388,-569,1387,2157,295,799,152,494,142,375,110,336,252,711,739,2202
2021,Indiana Pacers,72,34,38,3491,8302,3115,6567,889,2445,1183,1493,648,2424,3072,1973,975,611,460,380,1453,1306,-3,1482,2376,461,1078,283,668,118,283,104,254,222,537,667,1902
2021,LA Clippers,72,47,25,3456,8209,3009,6242,1027,2498,1164,1387,678,2501,3179,1756,949,509,295,304,1383,1303,445,1065,1632,454,1060,464,1056,179,375,163,358,342,733,684,1749
2021,Los Angeles Lakers,72,42,30,3491,7887,2925,6197,796,2248,1241,1679,695,2490,3185,1775,1095,562,386,327,1377,1530,201,1391,2074,407,982,333,895,109,318,104,267,213,585,581,1652
2021,Memphis Grizzlies,72,38,34,3481,8157,3085,6608,803,2258,1184,1536,803,2543,3346,1938,957,655,364,377,1349,1318,74,1218,1916,791,1802,274,633,147,365,86,246,233,611,569,1642
2021,Miami Heat,72,40,32,3476,7781,2824,6029,932,2606,1201,1520,579,2409,2988,1895,1013,569,286,287,1363,1414,2,1219,1782,379,911,294,730,116,324,118,338,234,662,698,1930
2021,Milwaukee Bucks,72,46,26,3466,8649,3221,6610,1038,2669,1169,1539,741,2724,3465,1834,995,585,334,348,1244,1320,424,1305,1932,451,1018,427,993,120,274,120,314,240,588,798,2070
2021,Minnesota Timberwolves,72,23,49,3481,8073,2932,6546,944,2706,1265,1662,757,2376,3133,1846,1027,632,398,398,1507,1432,-400,1382,2244,393,988,220,619,132,353,87,247,219,600,718,2087
2021,New Orleans Pelicans,72,31,41,3486,8251,3060,6412,762,2190,1369,1878,845,2568,3413,1872,1052,545,315,426,1295,1534,-21,1547,2441,412,1010,340,771,96,264,100,288,196,552,562,1621
2021,New York Knicks,72,41,31,3486,7706,2839,6225,847,2163,1181,1506,696,2554,3250,1541,932,507,365,391,1473,1286,166,1106,1849,477,1192,411,1025,132,320,143,322,275,642,570,1512
2021,Oklahoma City Thunder,72,22,50,3471,7560,2795,6338,857,2529,1113,1536,715,2568,3283,1588,1162,504,316,378,1305,1336,-766,1247,2083,471,1168,223,565,113,301,78,215,191,516,662,1990
2021,Orlando Magic,72,21,51,3466,7488,2754,6423,784,2288,1196,1543,747,2525,3272,1571,924,496,318,385,1237,1342,-670,985,1616,512,1350,473,1173,85,228,47,143,132,371,652,1903
2021,Philadelphia 76ers,72,49,23,3486,8182,2981,6257,811,2169,1409,1836,722,2522,3244,1706,1040,655,447,335,1456,1509,402,1138,1802,565,1256,466,1029,96,272,152,326,248,598,564,1564
2021,Phoenix Suns,72,51,21,3496,8300,3118,6357,940,2490,1124,1347,630,2462,3092,1939,902,517,312,258,1374,1294,419,1054,1560,578,1156,546,1152,152,348,150,344,302,692,638,1786
2021,Portland Trail Blazers,72,42,30,3461,8360,2973,6558,1132,2939,1282,1558,766,2441,3207,1531,799,496,363,333,1362,1374,129,1126,1851,290,785,426,987,103,229,97,280,200,509,931,2416
2021,Sacramento Kings,72,31,41,3461,8189,3067,6382,874,2400,1181,1585,674,2307,2981,1836,963,543,358,336,1400,1348,-265,1265,1882,654,1430,274,671,129,298,102,246,231,544,643,1843
2021,San Antonio Spurs,72,33,39,3496,7998,3014,6518,716,2046,1254,1584,669,2489,3158,1759,821,505,366,369,1293,1338,-125,1182,1880,539,1288,577,1304,85,237,76,199,161,436,555,1605
2021,Toronto Raptors,72,27,45,3461,8011,2859,6383,1041,2831,1252,1536,680,2314,2994,1735,952,618,388,402,1526,1405,-34,1181,1893,390,1012,249,649,128,343,127,326,255,669,784,2149
2021,Utah Jazz,72,52,20,3471,8382,2971,6344,1205,3098,1235,1546,765,2709,3474,1703,1023,474,371,282,1335,1365,666,1062,1631,529,1172,175,443,166,416,177,440,343,856,862,2229
2021,Washington Wizards,72,34,38,3481,8398,3108,6547,733,2088,1449,1884,697,2557,3254,1835,1036,528,297,348,1555,1586,-132,1178,1766,721,1508,476,1188,103,285,82,229,185,514,548,1562
2020,Atlanta Hawks,67,20,47,3256,7488,2723,6067,805,2416,1237,1566,661,2237,2898,1605,1086,523,341,428,1548,1404,-534,1255,1958,434,1098,229,597,90,245,86,275,176,520,629,1882
2020,Boston Celtics,72,48,24,3486,8183,2971,6448,905,2487,1336,1668,768,2549,3317,1655,995,595,406,396,1553,1487,454,1302,2087,417,1059,347,814,112,266,73,215,185,481,720,1985
2020,Brooklyn Nets,72,35,37,3496,8048,2908,6498,941,2746,1291,1732,766,2683,3449,1761,1099,464,323,379,1510,1521,-41,1448,2339,336,913,185,504,118,306,116,318,234,624,705,2105
2020,Charlotte Hornets,65,23,42,3150,6687,2425,5586,785,2231,1052,1406,715,2066,2781,1549,949,428,268,328,1223,1337,-439,1162,1962,348,985,131,409,104,256,82,221,186,477,598,1739
2020,Chicago Bulls,65,22,43,3135,6945,2573,5762,793,2282,1006,1332,680,2041,2721,1510,1005,652,265,384,1417,1246,-200,1293,2148,315,839,173,493,128,330,77,204,205,534,587,1736
2020,Cleveland Cavaliers,65,19,46,3145,6948,2619,5715,727,2070,983,1296,704,2172,2876,1500,1073,447,211,412,1188,1277,-513,1147,1889,454,1053,291,707,89,226,80,195,169,421,558,1638
2020,Dallas Mavericks,75,43,32,3635,8776,3124,6772,1136,3095,1392,1787,791,2729,3520,1849,953,460,363,311,1462,1601,371,1263,1875,418,1064,308,744,118,303,154,367,272,670,863,2400
2020,Denver Nuggets,73,46,27,3549,8124,3069,6488,801,2234,1185,1526,786,2436,3222,1952,1005,586,337,324,1485,1494,154,1356,2074,461,1160,454,1028,111,271,92,231,203,502,595,1706
2020,Detroit Pistons,66,20,46,3193,7078,2595,5658,791,2157,1097,1476,644,2109,2753,1589,1008,490,299,369,1299,1308,-235,1203,1918,389,1046,214,542,138,312,129,324,267,636,521,1503
2020,Golden State Warriors,65,15,50,3145,6912,2510,5730,678,2032,1214,1511,647,2138,2785,1663,969,534,299,321,1304,1308,-566,1029,1645,394,1026,409,1028,86,209,71,189,157,398,521,1622
2020,Houston Rockets,72,44,28,3476,8482,2936,6512,1126,3261,1484,1876,704,2484,3188,1557,1057,627,371,354,1566,1515,213,1398,2180,253,677,161,398,157,390,163,447,320,837,804,2410
2020,Indiana Pacers,73,45,28,3524,7989,3075,6457,743,2046,1096,1393,636,2489,3125,1888,967,543,376,335,1445,1373,143,1352,2160,448,986,532,1265,103,281,91,210,194,491,549,1545
2020,LA Clippers,72,49,23,3476,8377,2992,6425,895,2410,1498,1894,767,2664,3431,1708,1051,511,338,338,1594,1647,464,1277,2007,441,1045,383,970,128,315,128,326,256,641,635,1751
2020,Los Angeles Lakers,71,52,19,3418,8054,3006,6269,782,2242,1260,1728,757,2490,3247,1803,1077,612,468,263,1471,1544,411,1564,2266,310,812,350,951,138,310,111,305,249,615,533,1615
2020,Memphis Grizzlies,73,34,39,3514,8222,3106,6634,798,2297,1212,1589,754,2643,3397,1965,1113,576,398,386,1546,1474,-78,1358,2120,681,1523,270,696,98,253,95,260,193,513,604,1770
2020,Miami Heat,73,44,29,3549,8179,2880,6160,979,2584,1440,1840,620,2619,3239,1892,1088,547,332,302,1501,1584,215,1214,1815,387,945,300,817,130,310,113,328,243,638,736,1926
2020,Milwaukee Bucks,73,56,17,3519,8663,3160,6638,1007,2840,1336,1800,691,3083,3774,1889,1102,526,429,326,1431,1586,736,1422,2106,377,927,356,767,122,306,113,303,235,609,770,2220
2020,Minnesota Timberwolves,64,19,45,3112,7248,2586,5865,853,2540,1223,1624,675,2193,2868,1525,981,555,362,355,1370,1383,-275,1268,2038,305,870,160,419,84,249,69,208,153,457,699,2070
2020,New Orleans Pelicans,72,30,42,3486,8341,3065,6598,982,2656,1229,1687,797,2551,3348,1932,1181,539,358,348,1524,1519,-93,1462,2302,332,885,291,757,127,340,139,320,266,660,714,1975
2020,New York Knicks,66,21,45,3193,6983,2638,5896,631,1872,1076,1550,795,2274,3069,1456,946,504,313,333,1464,1305,-426,1250,2058,354,913,406,1058,83,235,67,175,150,410,478,1450
2020,Oklahoma City Thunder,72,44,28,3486,7950,2879,6156,770,2171,1422,1787,593,2495,3088,1562,986,550,353,290,1390,1641,143,1186,1851,459,1147,464,990,87,244,69,205,156,449,613,1700
2020,Orlando Magic,73,33,40,3514,7831,2871,6468,807,2354,1282,1656,751,2498,3249,1747,937,599,396,338,1336,1420,-74,1212,1919,445,1108,407,1089,100,237,41,126,141,363,665,1964
2020,Philadelphia 76ers,73,43,30,3519,8084,3000,6417,848,2307,1236,1638,764,2553,3317,1884,1037,586,389,294,1529,1493,174,1277,1962,457,1103,418,1047,107,252,88,227,195,479,653,1815
2020,Phoenix Suns,73,34,39,3519,8294,3006,6429,831,2320,1451,1740,712,2465,3177,1987,1077,559,290,401,1609,1653,16,1342,2107,401,968,433,1039,105,286,111,291,216,577,614,1730
2020,Portland Trail Blazers,74,35,39,3567,8508,3122,6749,952,2525,1312,1632,754,2599,3353,1525,946,465,451,364,1606,1488,-85,1239,2050,413,982,519,1195,97,226,110,267,207,493,744,2017
2020,Sacramento Kings,72,31,41,3491,7927,2943,6364,914,2511,1127,1464,695,2372,3067,1713,1043,556,293,304,1595,1404,-147,1227,1910,465,1128,336,814,122,301,103,272,225,573,689,1931
2020,San Antonio Spurs,71,32,39,3443,8098,2995,6350,760,2021,1348,1664,640,2530,3170,1751,895,518,390,308,1377,1424,-79,1059,1646,489,1130,687,1554,96,245,83,196,179,441,581,1566
2020,Toronto Raptors,72,53,19,3476,8118,2897,6331,995,2663,1329,1670,685,2583,3268,1816,1067,636,358,395,1559,1466,449,1375,2250,308,808,220,615,124,320,111,294,235,614,759,2032
2020,Utah Jazz,72,44,28,3471,8013,2886,6130,963,2537,1278,1641,656,2577,3233,1615,1089,438,292,329,1468,1501,178,1213,1857,483,1194,228,544,131,333,158,371,289,704,672,1811
2020,Washington Wizards,72,25,47,3471,8238,2990,6544,864,2345,1394,1770,732,2295,3027,1801,1020,574,309,363,1634,1601,-336,1288,2004,355,982,483,1215,96,223,68,197,164,420,699,1905
2019,Atlanta Hawks,82,29,53,3971,9294,3392,7524,1067,3034,1443,1918,955,2825,3780,2118,1397,675,419,448,1932,1817,-494,1676,2744,421,1113,231,636,137,367,179,441,316,808,748,2203
2019,Boston Celtics,82,49,33,3956,9216,3451,7423,1032,2829,1282,1598,804,2849,3653,2155,1052,706,435,317,1670,1602,364,1371,2129,465,1089,583,1378,123,294,87,308,210,602,822,2218
2019,Brooklyn Nets,82,42,40,3996,9204,3301,7358,1047,2965,1555,2088,900,2919,3819,1954,1236,539,339,432,1763,1807,-6,1548,2528,451,1200,261,672,109,283,109,304,218,587,822,2357
2019,Charlotte Hornets,82,39,43,3966,9081,3297,7362,977,2783,1510,1895,814,2778,3592,1905,1001,591,405,492,1550,1686,-90,1440,2424,478,1169,402,989,114,311,118,260,232,571,743,2172
2019,Chicago Bulls,82,22,60,3981,8605,3266,7205,745,2123,1328,1695,718,2799,3517,1796,1159,603,351,473,1663,1534,-690,1503,2503,579,1394,441,1190,111,285,84,201,195,486,548,1618
2019,Cleveland Cavaliers,82,19,63,3951,8567,3189,7184,847,2388,1342,1694,879,2619,3498,1698,1106,534,195,459,1642,1592,-788,1322,2214,502,1303,519,1281,118,296,73,228,191,524,655,1851
2019,Dallas Mavericks,82,33,49,3956,8927,3182,7122,1022,3002,1541,2076,832,2884,3716,1918,1167,533,351,368,1650,1905,-105,1405,2163,421,1078,334,882,116,294,119,317,235,611,786,2362
2019,Denver Nuggets,82,54,28,3946,9075,3439,7384,903,2571,1294,1714,972,2832,3804,2245,1102,634,363,407,1644,1675,324,1504,2377,634,1463,404,983,111,288,95,231,206,519,690,2025
2019,Detroit Pistons,82,41,41,3971,8778,3185,7238,993,2854,1415,1893,936,2752,3688,1845,1135,569,331,419,1811,1748,-20,1387,2284,451,1219,355,883,157,410,132,349,289,759,703,2064
2019,Golden State Warriors,82,57,25,3961,9650,3612,7361,1087,2824,1339,1672,797,2990,3787,2413,1169,625,525,295,1757,1601,530,1381,2038,392,896,752,1604,135,314,113,269,248,583,837,2221
2019,Houston Rockets,82,53,29,3966,9341,3218,7163,1323,3721,1582,2001,836,2613,3449,1741,1094,700,405,369,1803,1640,391,1381,2166,345,885,171,396,142,384,203,551,345,935,975,2773
2019,Indiana Pacers,82,48,34,3941,8857,3390,7135,779,2081,1298,1727,762,2766,3528,2128,1122,713,404,425,1594,1642,273,1552,2489,451,1058,609,1510,124,286,92,218,216,504,561,1564
2019,LA Clippers,82,48,34,3966,9442,3384,7178,821,2118,1853,2340,796,2936,3732,1970,1193,561,385,498,1913,1969,70,1543,2548,558,1363,464,1156,107,269,86,199,193,468,626,1627
2019,Los Angeles Lakers,82,37,45,3956,9165,3491,7425,847,2541,1336,1910,835,2985,3820,2096,1284,618,440,421,1701,1706,-141,1899,2938,381,1034,364,915,97,285,100,281,197,566,650,1961
2019,Memphis Grizzlies,82,33,49,3976,8490,3113,6924,811,2368,1453,1882,723,2703,3426,1963,1147,684,448,402,1801,1758,-213,1340,2166,560,1369,403,1021,111,298,96,278,207,576,603,1778
2019,Miami Heat,82,39,43,3946,8668,3251,7218,928,2658,1238,1782,921,2879,3800,1991,1208,627,448,389,1712,1652,-19,1499,2395,507,1271,317,898,170,405,104,323,274,728,653,1910
2019,Milwaukee Bucks,82,60,22,3956,9686,3555,7471,1105,3134,1471,1904,762,3316,4078,2136,1137,615,486,395,1608,1653,727,1850,2793,335,861,265,686,115,309,127,325,242,634,863,2489
2019,Minnesota Timberwolves,82,36,46,3966,9223,3413,7483,827,2357,1570,1995,923,2750,3673,2018,1074,683,411,455,1664,1795,-123,1515,2410,515,1310,561,1414,109,280,98,260,207,540,615,1794
2019,New Orleans Pelicans,82,33,49,3951,9466,3581,7563,842,2449,1462,1921,909,2969,3878,2216,1215,610,441,445,1732,1722,-109,1762,2723,625,1441,358,958,104,274,82,257,186,531,650,1898
2019,New York Knicks,82,17,65,3956,8575,3134,7241,823,2421,1484,1956,857,2811,3668,1646,1151,557,422,458,1713,1708,-755,1423,2456,383,1027,508,1344,70,207,80,228,150,435,670,1972
2019,Oklahoma City Thunder,82,49,33,3971,9387,3497,7706,932,2677,1461,2049,1031,2911,3942,1917,1145,766,425,415,1839,1844,279,1722,2785,402,1087,442,1162,118,338,153,383,271,721,658,1930
2019,Orlando Magic,82,42,40,3956,8800,3316,7307,937,2633,1231,1575,822,2902,3724,2095,1082,543,445,362,1526,1537,58,1337,2092,468,1152,575,1432,123,333,79,197,202,530,734,2078
2019,Philadelphia 76ers,82,51,31,3961,9445,3407,7233,889,2474,1742,2258,892,3025,3917,2207,1223,606,432,336,1745,1816,221,1555,2361,470,1167,495,1236,77,187,99,280,176,467,711,1991
2019,Phoenix Suns,82,19,63,3976,8815,3289,7164,790,2400,1447,1858,748,2563,3311,1957,1279,735,418,411,1932,1694,-766,1506,2384,534,1241,460,1142,100,293,96,296,196,589,592,1794
2019,Portland Trail Blazers,82,53,29,3971,9402,3470,7427,904,2520,1558,1914,967,2968,3935,1887,1135,546,413,420,1669,1699,344,1617,2678,404,981,545,1251,82,211,65,196,147,407,757,2102
2019,Sacramento Kings,82,39,43,3946,9363,3541,7637,927,2455,1354,1865,906,2819,3725,2083,1095,679,363,420,1751,1753,-92,1552,2464,574,1468,490,1252,111,277,95,244,206,521,719,1915
2019,San Antonio Spurs,82,48,34,3961,9156,3468,7248,812,2071,1408,1720,757,2910,3667,2013,992,501,386,332,1487,1611,138,1146,1759,627,1380,883,2039,92,204,102,221,194,425,618,1630
2019,Toronto Raptors,82,58,24,3976,9384,3460,7305,1015,2771,1449,1803,786,2920,3706,2085,1150,680,437,368,1724,1683,499,1501,2349,487,1135,458,1053,171,403,166,388,337,791,677,1962
2019,Utah Jazz,82,50,32,3951,9161,3314,7082,993,2789,1540,2092,820,2981,3801,2133,1240,663,483,376,1728,1835,431,1656,2544,385,1023,280,724,168,424,149,414,317,838,675,1934
2019,Washington Wizards,82,32,50,3986,9350,3456,7387,930,2731,1508,1963,794,2679,3473,2154,1154,683,379,378,1701,1741,-238,1681,2523,371,944,475,1189,97,303,132,324,229,627,700,2092
2018,Atlanta Hawks,82,24,58,3941,8475,3130,7015,917,2544,1298,1654,743,2693,3436,1946,1274,638,348,453,1606,1661,-447,1346,2214,347,965,523,1298,141,356,140,304,281,660,633,1856
2018,Boston Celtics,82,55,27,3961,8529,3141,6975,939,2492,1308,1697,767,2878,3645,1842,1148,604,373,364,1618,1571,294,1227,2072,405,1068,572,1346,119,279,109,275,228,554,709,1917
2018,Brooklyn Nets,82,28,54,3971,8741,3136,7114,1041,2924,1428,1850,792,2852,3644,1941,1245,512,390,450,1688,1615,-307,1343,2177,454,1195,299,823,118,325,113,301,231,626,809,2281
2018,Charlotte Hornets,82,36,46,3956,8874,3197,7106,824,2233,1656,2216,827,2901,3728,1770,1041,559,373,404,1409,1839,21,1329,2172,464,1156,580,1546,68,191,64,171,132,362,692,1849
2018,Chicago Bulls,82,27,55,3971,8440,3170,7285,906,2549,1194,1574,790,2872,3662,1923,1147,626,289,423,1571,1425,-577,1252,2114,460,1166,552,1458,96,253,88,237,184,490,722,2042
2018,Cleveland Cavaliers,82,50,32,3946,9091,3311,6950,981,2636,1488,1909,694,2761,3455,1916,1126,582,312,340,1524,1696,77,1523,2222,291,788,518,1309,147,357,141,342,288,699,691,1919
2018,Dallas Mavericks,82,24,58,3961,8390,3128,7042,967,2688,1167,1530,666,2717,3383,1858,1007,578,310,369,1578,1604,-249,1189,1910,403,1016,570,1429,104,265,93,204,197,469,769,2198
2018,Denver Nuggets,82,46,36,3976,9020,3338,7102,940,2536,1404,1830,902,2748,3650,2059,1226,627,404,391,1533,1699,121,1489,2349,520,1263,390,958,89,226,100,220,189,446,750,2060
2018,Detroit Pistons,82,39,43,3961,8509,3208,7129,886,2373,1207,1621,830,2756,3586,1868,1102,628,317,398,1508,1511,-12,1316,2125,470,1326,536,1309,100,266,123,300,223,566,662,1784
2018,Golden State Warriors,82,58,24,3946,9304,3509,6979,926,2369,1360,1668,691,2877,3568,2402,1265,656,612,300,1607,1516,490,1395,2043,413,920,776,1650,87,222,72,175,159,397,766,1943
2018,Houston Rockets,82,65,17,3951,9213,3174,6906,1256,3470,1609,2061,739,2825,3564,1767,1135,699,392,363,1597,1670,695,1418,2207,251,667,250,563,156,385,168,433,324,818,930,2634
2018,Indiana Pacers,82,48,34,3951,8656,3345,7083,741,2010,1225,1573,788,2684,3472,1819,1088,721,340,428,1544,1514,113,1407,2262,426,1001,772,1812,91,242,104,216,195,458,545,1529
2018,LA Clippers,82,42,40,3941,8937,3302,7004,777,2196,1556,2095,832,2766,3598,1832,1204,628,372,462,1638,1803,3,1701,2698,440,1123,384,988,97,290,75,213,172,503,604,1677
2018,Los Angeles Lakers,82,35,47,3981,8862,3338,7248,822,2384,1364,1910,876,2927,3803,1949,1295,633,388,447,1736,1679,-127,1694,2657,432,1146,392,1065,85,222,76,188,161,410,659,1953
